group_number,product_tp,credit_seg,fico_grp,SA_SE,used_in_3mth,okr_type,quarter,okr,modified_okr,remark,cohort_type,n_M00,a_lmt_M00,current_pct_bad,reduced_ratio
6156,ALL,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q4,0.06424178691852514,0.06424178691852514,nan,CP,397325.0,7497712300.0,0.07719158549201735,0.8322382097614591
6157,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q2,0.010334992608607742,0.010334992608607742,nan,CP,83349.0,3123724000.0,0.01082137858530395,0.9550532334801826
6158,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q3,0.009594132923402885,0.009594132923402885,nan,CP,83349.0,3123724000.0,0.01082137858530395,0.8865906360980905
6159,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q4,0.008853273238198029,0.008853273238198029,nan,CP,83349.0,3123724000.0,0.01082137858530395,0.8181280387159986
6160,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q2,0.011587974294037453,0.011587974294037453,nan,CP,83349.0,3123724000.0,0.012133274258545249,0.9550574764166605
6161,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q3,0.01078484736276753,0.01078484736276753,nan,CP,83349.0,3123724000.0,0.012133274258545249,0.8888653740907533
6162,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q4,0.009943476291913325,0.009943476291913325,nan,CP,83349.0,3123724000.0,0.012133274258545249,0.8195212668921839
6163,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q2,0.04885470341991755,0.04885470341991755,nan,CP,83349.0,3123724000.0,0.05094208067037933,0.9590244995298063
6164,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q3,0.04562532471927894,0.04562532471927894,nan,CP,83349.0,3123724000.0,0.05094208067037933,0.8956313546456327
6165,ALL,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q4,0.04239594601864032,0.04239594601864032,nan,CP,83349.0,3123724000.0,0.05094208067037933,0.8322382097614591
6166,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.9550532334801826
6167,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.8865906360980905
6168,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.8181280387159986
6169,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.9550574764166605
6170,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.8888653740907533
6171,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.8195212668921839
6172,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.9590244995298063
6173,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.8956313546456327
6174,ALL,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,50519.0,2258224000.0,0.0,0.8322382097614591
6175,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q2,0.005998509173877305,0.005998509173877305,nan,CP,133868.0,5381948000.0,0.006280811334483351,0.9550532334801826
6176,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q3,0.0055685085162516905,0.0055685085162516905,nan,CP,133868.0,5381948000.0,0.006280811334483351,0.8865906360980905
6177,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q4,0.005138507858626078,0.005138507858626078,nan,CP,133868.0,5381948000.0,0.006280811334483351,0.8181280387159986
6178,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q2,0.006725749378044502,0.006725749378044502,nan,CP,133868.0,5381948000.0,0.007042245670155119,0.9550574764166605
6179,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q3,0.006259608332041418,0.006259608332041418,nan,CP,133868.0,5381948000.0,0.007042245670155119,0.8888653740907533
6180,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q4,0.005771270093371519,0.005771270093371519,nan,CP,133868.0,5381948000.0,0.007042245670155119,0.8195212668921839
6181,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q2,0.028355645499673825,0.028355645499673825,nan,CP,133868.0,5381948000.0,0.029567175305298378,0.9590244995298063
6182,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q3,0.026481289271729287,0.026481289271729287,nan,CP,133868.0,5381948000.0,0.029567175305298378,0.8956313546456327
6183,ALL,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q4,0.024606933043784744,0.024606933043784744,nan,CP,133868.0,5381948000.0,0.029567175305298378,0.8322382097614591
6184,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q2,0.03178110482667986,0.03178110482667986,nan,CP,255189.0,20876203000.0,0.03327678888732784,0.9550532334801826
6185,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q3,0.029502889426917856,0.029502889426917856,nan,CP,255189.0,20876203000.0,0.03327678888732784,0.8865906360980905
6186,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q4,0.02722467402715586,0.02722467402715586,nan,CP,255189.0,20876203000.0,0.03327678888732784,0.8181280387159986
6187,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q2,0.035577054761351284,0.035577054761351284,nan,CP,255189.0,20876203000.0,0.03725121852858013,0.9550574764166605
6188,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q3,0.033111318292742775,0.033111318292742775,nan,CP,255189.0,20876203000.0,0.03725121852858013,0.8888653740907533
6189,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q4,0.03052816580181958,0.03052816580181958,nan,CP,255189.0,20876203000.0,0.03725121852858013,0.8195212668921839
6190,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q2,0.07043910407769258,0.07043910407769258,nan,CP,255189.0,20876203000.0,0.07344870137543691,0.9590244995298063
6191,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q3,0.0657829599098451,0.0657829599098451,nan,CP,255189.0,20876203000.0,0.07344870137543691,0.8956313546456327
6192,ALL,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q4,0.06112681574199763,0.06112681574199763,nan,CP,255189.0,20876203000.0,0.07344870137543691,0.8322382097614591
6193,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.9550532334801826
6194,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.8865906360980905
6195,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.8181280387159986
6196,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.9550574764166605
6197,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.8888653740907533
6198,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.8195212668921839
6199,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.9590244995298063
6200,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.8956313546456327
6201,ALL,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,29507.0,2952491000.0,0.0,0.8322382097614591
6202,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q2,0.02784327147455284,0.02784327147455284,nan,CP,284696.0,23828694000.0,0.02915363301068871,0.9550532334801826
6203,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q3,0.025847338035516792,0.025847338035516792,nan,CP,284696.0,23828694000.0,0.02915363301068871,0.8865906360980905
6204,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q4,0.023851404596480746,0.023851404596480746,nan,CP,284696.0,23828694000.0,0.02915363301068871,0.8181280387159986
6205,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q2,0.0311688847630544,0.0311688847630544,nan,CP,284696.0,23828694000.0,0.032635611502669845,0.9550574764166605
6206,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q3,0.029008665027001123,0.029008665027001123,nan,CP,284696.0,23828694000.0,0.032635611502669845,0.8888653740907533
6207,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q4,0.02674557768446912,0.02674557768446912,nan,CP,284696.0,23828694000.0,0.032635611502669845,0.8195212668921839
6208,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q2,0.06171135673084046,0.06171135673084046,nan,CP,284696.0,23828694000.0,0.06434805029600027,0.9590244995298063
6209,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q3,0.05763213145541203,0.05763213145541203,nan,CP,284696.0,23828694000.0,0.06434805029600027,0.8956313546456327
6210,ALL,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q4,0.053552906179983595,0.053552906179983595,nan,CP,284696.0,23828694000.0,0.06434805029600027,0.8322382097614591
6211,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q2,0.02898977402628679,0.02898977402628679,nan,CP,338538.0,23999927000.0,0.03035409232703083,0.9550532334801826
6212,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q3,0.02691165402440243,0.02691165402440243,nan,CP,338538.0,23999927000.0,0.03035409232703083,0.8865906360980905
6213,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q4,0.024833534022518075,0.024833534022518075,nan,CP,338538.0,23999927000.0,0.03035409232703083,0.8181280387159986
6214,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q2,0.032454742497914836,0.032454742497914836,nan,CP,338538.0,23999927000.0,0.03398197836185085,0.9550574764166605
6215,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q3,0.03020540390895044,0.03020540390895044,nan,CP,338538.0,23999927000.0,0.03398197836185085,0.8888653740907533
6216,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q4,0.027848953958606787,0.027848953958606787,nan,CP,338538.0,23999927000.0,0.03398197836185085,0.8195212668921839
6217,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q2,0.06762977426763492,0.06762977426763492,nan,CP,338538.0,23999927000.0,0.0705193394963243,0.9590244995298063
6218,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q3,0.06315933156180821,0.06315933156180821,nan,CP,338538.0,23999927000.0,0.0705193394963243,0.8956313546456327
6219,ALL,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q4,0.058688888855981496,0.058688888855981496,nan,CP,338538.0,23999927000.0,0.0705193394963243,0.8322382097614591
6220,ALL,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.9550532334801826
6221,ALL,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.8865906360980905
6222,ALL,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.8181280387159986
6223,ALL,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.9550574764166605
6224,ALL,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.8888653740907533
6225,ALL,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.8195212668921839
6226,ALL,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.9590244995298063
6227,ALL,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.8956313546456327
6228,ALL,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,80026.0,5210715000.0,0.0,0.8322382097614591
6229,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q2,0.0238184583679256,0.0238184583679256,nan,CP,418564.0,29210642000.0,0.02493940393367595,0.9550532334801826
6230,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q3,0.022111041997464984,0.022111041997464984,nan,CP,418564.0,29210642000.0,0.02493940393367595,0.8865906360980905
6231,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q4,0.020403625627004367,0.020403625627004367,nan,CP,418564.0,29210642000.0,0.02493940393367595,0.8181280387159986
6232,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q2,0.026665331448509542,0.026665331448509542,nan,CP,418564.0,29210642000.0,0.027920132669456563,0.9550574764166605
6233,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q3,0.02481723916989997,0.02481723916989997,nan,CP,418564.0,29210642000.0,0.027920132669456563,0.8888653740907533
6234,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q4,0.022881142497070895,0.022881142497070895,nan,CP,418564.0,29210642000.0,0.027920132669456563,0.8195212668921839
6235,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q2,0.055565695729991704,0.055565695729991704,nan,CP,418564.0,29210642000.0,0.05793980837531746,0.9590244995298063
6236,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q3,0.05189270906309395,0.05189270906309395,nan,CP,418564.0,29210642000.0,0.05793980837531746,0.8956313546456327
6237,ALL,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q4,0.0482197223961962,0.0482197223961962,nan,CP,418564.0,29210642000.0,0.05793980837531746,0.8322382097614591
6238,ALL,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q2,0.010368253602752262,0.010368253602752262,nan,CP,110972.0,3880085200.0,0.010856204910139602,0.9550532334801826
6239,ALL,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q3,0.009625009616891883,0.009625009616891883,nan,CP,110972.0,3880085200.0,0.010856204910139602,0.8865906360980905
6240,ALL,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q4,0.008881765631031506,0.008881765631031506,nan,CP,110972.0,3880085200.0,0.010856204910139602,0.8181280387159986
6241,ALL,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q2,0.0115436345390015,0.0115436345390015,nan,CP,110972.0,3880085200.0,0.0120868479898328,0.9550574764166605
6242,ALL,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q3,0.010743580660060802,0.010743580660060802,nan,CP,110972.0,3880085200.0,0.0120868479898328,0.8888653740907533
6243,ALL,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q4,0.009905428977361023,0.009905428977361023,nan,CP,110972.0,3880085200.0,0.0120868479898328,0.8195212668921839
6244,ALL,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q2,0.046826185413962204,0.046826185413962204,nan,CP,110972.0,3880085200.0,0.048826891739387576,0.9590244995298063
6245,ALL,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q3,0.04373089519168335,0.04373089519168335,nan,CP,110972.0,3880085200.0,0.048826891739387576,0.8956313546456327
6246,ALL,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q4,0.04063560496940449,0.04063560496940449,nan,CP,110972.0,3880085200.0,0.048826891739387576,0.8322382097614591
6247,ALL,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.9550532334801826
6248,ALL,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.8865906360980905
6249,ALL,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.8181280387159986
6250,ALL,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.9550574764166605
6251,ALL,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.8888653740907533
6252,ALL,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.8195212668921839
6253,ALL,2]NTC,ALL,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.9590244995298063
6254,ALL,2]NTC,ALL,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.8956313546456327
6255,ALL,2]NTC,ALL,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,68967.0,2772048500.0,0.0,0.8322382097614591
6256,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q2,0.006047639624844842,0.006047639624844842,nan,CP,179939.0,6652133700.0,0.00633225396537054,0.9550532334801826
6257,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q3,0.005614117071092523,0.005614117071092523,nan,CP,179939.0,6652133700.0,0.00633225396537054,0.8865906360980905
6258,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q4,0.005180594517340205,0.005180594517340205,nan,CP,179939.0,6652133700.0,0.00633225396537054,0.8181280387159986
6259,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q2,0.006733220880540712,0.006733220880540712,nan,CP,179939.0,6652133700.0,0.0070500687621477005,0.9550574764166605
6260,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q3,0.00626656200763195,0.00626656200763195,nan,CP,179939.0,6652133700.0,0.0070500687621477005,0.8888653740907533
6261,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q4,0.005777681283632294,0.005777681283632294,nan,CP,179939.0,6652133700.0,0.0070500687621477005,0.8195212668921839
6262,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q2,0.027312979141891063,0.027312979141891063,nan,CP,179939.0,6652133700.0,0.028479959745848164,0.9590244995298063
6263,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q3,0.02550754492742708,0.02550754492742708,nan,CP,179939.0,6652133700.0,0.028479959745848164,0.8956313546456327
6264,ALL,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q4,0.023702110712963097,0.023702110712963097,nan,CP,179939.0,6652133700.0,0.028479959745848164,0.8322382097614591
6265,ALL,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q2,0.03580574752298052,0.03580574752298052,nan,CP,487037.0,26172113300.0,0.03749083953415409,0.9550532334801826
6266,ALL,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q3,0.033239027270437115,0.033239027270437115,nan,CP,487037.0,26172113300.0,0.03749083953415409,0.8865906360980905
6267,ALL,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q4,0.030672307017893707,0.030672307017893707,nan,CP,487037.0,26172113300.0,0.03749083953415409,0.8181280387159986
6268,ALL,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q2,0.039648945342753095,0.039648945342753095,nan,CP,487037.0,26172113300.0,0.041514721701896344,0.9550574764166605
6269,ALL,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q3,0.03690099863582961,0.03690099863582961,nan,CP,487037.0,26172113300.0,0.041514721701896344,0.8888653740907533
6270,ALL,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q4,0.03402219732381453,0.03402219732381453,nan,CP,487037.0,26172113300.0,0.041514721701896344,0.8195212668921839
6271,ALL,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q2,0.07628216111641876,0.07628216111641876,nan,CP,487037.0,26172113300.0,0.07954141020778785,0.9590244995298063
6272,ALL,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q3,0.07123978097482499,0.07123978097482499,nan,CP,487037.0,26172113300.0,0.07954141020778785,0.8956313546456327
6273,ALL,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q4,0.06619740083323121,0.06619740083323121,nan,CP,487037.0,26172113300.0,0.07954141020778785,0.8322382097614591
6274,ALL,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.9550532334801826
6275,ALL,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.8865906360980905
6276,ALL,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.8181280387159986
6277,ALL,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.9550574764166605
6278,ALL,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.8888653740907533
6279,ALL,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.8195212668921839
6280,ALL,2]NTC,ALL,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.9590244995298063
6281,ALL,2]NTC,ALL,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.8956313546456327
6282,ALL,2]NTC,ALL,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,148913.0,3884107300.0,0.0,0.8322382097614591
6283,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q2,0.031178639970543758,0.031178639970543758,nan,CP,635950.0,30056220600.0,0.0326459707978055,0.9550532334801826
6284,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q3,0.028943612015666066,0.028943612015666066,nan,CP,635950.0,30056220600.0,0.0326459707978055,0.8865906360980905
6285,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q4,0.026708584060788375,0.026708584060788375,nan,CP,635950.0,30056220600.0,0.0326459707978055,0.8181280387159986
6286,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q2,0.03452518876362124,0.03452518876362124,nan,CP,635950.0,30056220600.0,0.036149854449764054,0.9550574764166605
6287,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q3,0.03213235389881581,0.03213235389881581,nan,CP,635950.0,30056220600.0,0.036149854449764054,0.8888653740907533
6288,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q4,0.02962557451663869,0.02962557451663869,nan,CP,635950.0,30056220600.0,0.036149854449764054,0.8195212668921839
6289,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q2,0.06642436486202015,0.06642436486202015,nan,CP,635950.0,30056220600.0,0.06926242749229755,0.9590244995298063
6290,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q3,0.06203360176097137,0.06203360176097137,nan,CP,635950.0,30056220600.0,0.06926242749229755,0.8956313546456327
6291,ALL,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q4,0.057642838659922584,0.057642838659922584,nan,CP,635950.0,30056220600.0,0.06926242749229755,0.8322382097614591
6292,ALL,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q2,0.03252147387208714,0.03252147387208714,nan,CP,598009.0,30052198500.0,0.034052001220476434,0.9550532334801826
6293,ALL,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q3,0.030190185422475157,0.030190185422475157,nan,CP,598009.0,30052198500.0,0.034052001220476434,0.8865906360980905
6294,ALL,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q4,0.027858896972863176,0.027858896972863176,nan,CP,598009.0,30052198500.0,0.034052001220476434,0.8181280387159986
6295,ALL,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q2,0.03602022578364874,0.03602022578364874,nan,CP,598009.0,30052198500.0,0.03771524402782046,0.9550574764166605
6296,ALL,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q3,0.033523774491712684,0.033523774491712684,nan,CP,598009.0,30052198500.0,0.03771524402782046,0.8888653740907533
6297,ALL,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q4,0.030908444566827297,0.030908444566827297,nan,CP,598009.0,30052198500.0,0.03771524402782046,0.8195212668921839
6298,ALL,2]NTC,ALL,ALL,Y,a_lmt_fpd,q2,0.07247905515148706,0.07247905515148706,nan,CP,598009.0,30052198500.0,0.0755758118661435,0.9590244995298063
6299,ALL,2]NTC,ALL,ALL,Y,a_lmt_fpd,q3,0.06768806676011759,0.06768806676011759,nan,CP,598009.0,30052198500.0,0.0755758118661435,0.8956313546456327
6300,ALL,2]NTC,ALL,ALL,Y,a_lmt_fpd,q4,0.0628970783687481,0.0628970783687481,nan,CP,598009.0,30052198500.0,0.0755758118661435,0.8322382097614591
6301,ALL,2]NTC,ALL,ALL,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.9550532334801826
6302,ALL,2]NTC,ALL,ALL,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.8865906360980905
6303,ALL,2]NTC,ALL,ALL,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.8181280387159986
6304,ALL,2]NTC,ALL,ALL,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.9550574764166605
6305,ALL,2]NTC,ALL,ALL,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.8888653740907533
6306,ALL,2]NTC,ALL,ALL,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,217880.0,6656155800.0,0.0,0.8195212668921839
